"","Name","Location","Tags","Type","Source Zone","Source Address","Source User","Source Device","Destination Zone","Destination Address","Destination Device","Application","Service","Action","Profile","Options","Target"
"4406","STD_OUTSIDE_TO_POS_9314","Shared","none","universal","outside","any","any","any","pos","10.22.11.0/24","any","ldap","application-default","Allow","strict","","any"
"4407","STD_DMZ2_TO_OUTSIDE_5098","Shared","standard","universal","dmz2","10.103.189.0/24","any","any","outside","185.20.84.243/32","any","ssl","application-default","Allow","strict","","any"
"4408","STD_VOIP_TO_INSIDE_2097","Shared","app-team","universal","voip","10.155.97.0/24","any","any","inside","10.46.73.0/24","any","dns","application-default","Allow","strict","","any"
"4409","STD_INSIDE_TO_MGMT_6488","Shared","none","universal","inside","10.46.19.0/24","any","any","mgmt","10.136.33.0/24","any","voip-generic","application-default","Allow","none","","any"
"4410","STD_VOIP_TO_POS_11275","Shared","standard","universal","voip","10.155.54.0/24","any","any","pos","10.22.222.0/24","any","ntp","application-default","Allow","none","","any"
"4411","STD_DMZ2_TO_VOIP_8421","Shared","none","universal","dmz2","10.103.180.0/24","any","any","voip","10.155.51.0/24","any","ldap","application-default","Allow","none","","any"
"4412","ALLOW_OUTSIDE_TO_IOT_RISKY_281","Shared","remote-access","universal","outside","any","any","any","iot","10.127.84.0/24","any","teamviewer","application-default","Allow","none","","any"
"4413","STD_DMZ_TO_IOT_17234","Shared","app-team","universal","dmz","10.28.212.0/24","any","any","iot","10.127.202.0/24","any","ssl","application-default","Allow","strict","","any"
"4414","STD_INSIDE_TO_IOT_1594","Shared","none","universal","inside","10.46.249.0/24","any","any","iot","10.127.93.0/24","any","voip-generic","application-default","Allow","strict","","any"
"4415","STD_VOIP_TO_OUTSIDE_5320","Shared","app-team","universal","voip","10.155.109.0/24","any","any","outside","198.60.31.204/32","any","ntp","application-default","Allow","strict","","any"
"4416","STD_POS_TO_MGMT_4469","Shared","app-team","universal","pos","10.22.152.0/24","any","any","mgmt","10.136.127.0/24","any","ping","application-default","Allow","none","","any"
"4417","STD_IOT_TO_MGMT_598","Shared","none","universal","iot","10.127.39.0/24","any","any","mgmt","10.136.34.0/24","any","mqtt","application-default","Allow","none","","any"
"4418","STD_POS_TO_MGMT_1159","Shared","app-team","universal","pos","10.22.221.0/24","any","any","mgmt","10.136.124.0/24","any","sip","application-default","Allow","strict","","any"
"4419","STD_DMZ2_TO_MGMT_13055","Shared","none","universal","dmz2","10.103.13.0/24","any","any","mgmt","10.136.101.0/24","any","dns","application-default","Allow","strict","","any"
"4420","STD_OUTSIDE_TO_DMZ_17704","Shared","standard","universal","outside","any","any","any","dmz","10.28.53.0/24","any","ldap","application-default","Allow","none","","any"
"4421","STD_MGMT_TO_INSIDE_3536","Shared","standard","universal","mgmt","10.136.49.0/24","any","any","inside","10.46.228.0/24","any","voip-generic","application-default","Allow","none","","any"
"4422","STD_OUTSIDE_TO_MGMT_10241","Shared","none","universal","outside","any","any","any","mgmt","10.136.64.0/24","any","web-browsing","application-default","Allow","strict","","any"
"4423","STD_DMZ_TO_VOIP_17741","Shared","none","universal","dmz","10.28.64.0/24","any","any","voip","10.155.253.0/24","any","sip","application-default","Allow","none","","any"
"4424","STD_IOT_TO_DMZ_14808","Shared","app-team","universal","iot","10.127.64.0/24","any","any","dmz","10.28.42.0/24","any","voip-generic","application-default","Allow","strict","","any"
"4425","STD_POS_TO_DMZ_1183","Shared","app-team","universal","pos","10.22.158.0/24","any","any","dmz","10.28.234.0/24","any","ping","application-default","Allow","strict","","any"
"4426","STD_IOT_TO_VOIP_1444","Shared","app-team","universal","iot","10.127.145.0/24","any","any","voip","10.155.239.0/24","any","ldap","application-default","Allow","strict","","any"
"4427","STD_DMZ2_TO_OUTSIDE_5370","Shared","none","universal","dmz2","10.103.237.0/24","any","any","outside","60.246.213.253/32","any","smtp","application-default","Allow","none","","any"
"4428","STD_OUTSIDE_TO_INSIDE_11139","Shared","none","universal","outside","any","any","any","inside","10.46.239.0/24","any","voip-generic","application-default","Allow","strict","","any"
"4429","STD_POS_TO_IOT_4436","Shared","app-team","universal","pos","10.22.63.0/24","any","any","iot","10.127.212.0/24","any","ldap","application-default","Allow","none","","any"
"4430","STD_MGMT_TO_DMZ2_17788","Shared","app-team","universal","mgmt","10.136.219.0/24","any","any","dmz2","10.103.220.0/24","any","kerberos","application-default","Allow","strict","","any"
"4431","STD_DMZ_TO_INSIDE_16303","Shared","none","universal","dmz","10.28.219.0/24","any","any","inside","10.46.220.0/24","any","ping","application-default","Allow","strict","","any"
"4432","STD_VOIP_TO_INSIDE_17283","Shared","standard","universal","voip","10.155.0.0/24","any","any","inside","10.46.82.0/24","any","voip-generic","application-default","Allow","strict","","any"
"4433","STD_DMZ2_TO_VOIP_8377","Shared","standard","universal","dmz2","10.103.115.0/24","any","any","voip","10.155.229.0/24","any","voip-generic","application-default","Allow","strict","","any"
"4434","STD_INSIDE_TO_POS_11103","Shared","app-team","universal","inside","10.46.94.0/24","any","any","pos","10.22.109.0/24","any","smtp","application-default","Allow","none","","any"
"4435","STD_OUTSIDE_TO_DMZ2_10990","Shared","app-team","universal","outside","any","any","any","dmz2","10.103.21.0/24","any","smtp","application-default","Allow","strict","","any"
"4436","STD_IOT_TO_DMZ_17529","Shared","app-team","universal","iot","10.127.234.0/24","any","any","dmz","10.28.24.0/24","any","mqtt","application-default","Allow","strict","","any"
"4437","STD_DMZ2_TO_OUTSIDE_10646","Shared","none","universal","dmz2","10.103.146.0/24","any","any","outside","118.91.227.100/32","any","snmp-base","application-default","Allow","none","","any"
"4438","STD_MGMT_TO_POS_6670","Shared","none","universal","mgmt","10.136.112.0/24","any","any","pos","10.22.250.0/24","any","mqtt","application-default","Allow","strict","","any"
"4439","STD_DMZ2_TO_MGMT_13154","Shared","app-team","universal","dmz2","10.103.64.0/24","any","any","mgmt","10.136.17.0/24","any","smtp","application-default","Allow","strict","","any"
"4440","STD_MGMT_TO_INSIDE_9583","Shared","app-team","universal","mgmt","10.136.131.0/24","any","any","inside","10.46.42.0/24","any","ldap","application-default","Allow","none","","any"
"4441","STD_VOIP_TO_POS_14350","Shared","app-team","universal","voip","10.155.111.0/24","any","any","pos","10.22.218.0/24","any","ssl","application-default","Allow","strict","","any"
"4442","STD_IOT_TO_DMZ_12390","Shared","app-team","universal","iot","10.127.4.0/24","any","any","dmz","10.28.30.0/24","any","sip","application-default","Allow","strict","","any"
"4443","STD_INSIDE_TO_DMZ2_813","Shared","app-team","universal","inside","10.46.0.0/24","any","any","dmz2","10.103.151.0/24","any","kerberos","application-default","Allow","strict","","any"
"4444","STD_DMZ_TO_MGMT_340","Shared","app-team","universal","dmz","10.28.90.0/24","any","any","mgmt","10.136.102.0/24","any","ping","application-default","Allow","strict","","any"
"4445","ALLOW_OUTSIDE_TO_INSIDE_RISKY_295","Shared","remote-access","universal","outside","any","any","any","inside","10.46.109.0/24","any","teamviewer","application-default","Allow","none","","any"
"4446","STD_OUTSIDE_TO_DMZ2_9098","Shared","standard","universal","outside","any","any","any","dmz2","10.103.26.0/24","any","mqtt","application-default","Allow","strict","","any"
"4447","STD_INSIDE_TO_POS_14258","Shared","app-team","universal","inside","10.46.212.0/24","any","any","pos","10.22.227.0/24","any","kerberos","application-default","Allow","strict","","any"
"4448","STD_DMZ2_TO_INSIDE_3793","Shared","standard","universal","dmz2","10.103.65.0/24","any","any","inside","10.46.208.0/24","any","ntp","application-default","Allow","none","","any"
"4449","STD_DMZ2_TO_INSIDE_10730","Shared","none","universal","dmz2","10.103.240.0/24","any","any","inside","10.46.81.0/24","any","snmp-base","application-default","Allow","strict","","any"
"4450","STD_VOIP_TO_INSIDE_1651","Shared","standard","universal","voip","10.155.124.0/24","any","any","inside","10.46.248.0/24","any","ldap","application-default","Allow","none","","any"
"4451","STD_VOIP_TO_IOT_12226","Shared","standard","universal","voip","10.155.190.0/24","any","any","iot","10.127.93.0/24","any","web-browsing","application-default","Allow","none","","any"
"4452","STD_VOIP_TO_IOT_12392","Shared","standard","universal","voip","10.155.5.0/24","any","any","iot","10.127.6.0/24","any","web-browsing","application-default","Allow","strict","","any"
"4453","STD_POS_TO_OUTSIDE_1061","Shared","app-team","universal","pos","10.22.175.0/24","any","any","outside","156.106.68.110/32","any","voip-generic","application-default","Allow","strict","","any"
"4454","STD_POS_TO_INSIDE_6652","Shared","standard","universal","pos","10.22.164.0/24","any","any","inside","10.46.254.0/24","any","sip","application-default","Allow","none","","any"
"4455","STD_IOT_TO_INSIDE_18224","Shared","standard","universal","iot","10.127.115.0/24","any","any","inside","10.46.212.0/24","any","ntp","application-default","Allow","none","","any"
"4456","STD_INSIDE_TO_POS_2294","Shared","standard","universal","inside","10.46.109.0/24","any","any","pos","10.22.244.0/24","any","kerberos","application-default","Allow","strict","","any"
"4457","STD_OUTSIDE_TO_DMZ_10639","Shared","app-team","universal","outside","any","any","any","dmz","10.28.94.0/24","any","snmp-base","application-default","Allow","none","","any"
"4458","STD_POS_TO_INSIDE_11047","Shared","standard","universal","pos","10.22.81.0/24","any","any","inside","10.46.49.0/24","any","ssl","application-default","Allow","strict","","any"
"4459","STD_POS_TO_INSIDE_11654","Shared","app-team","universal","pos","10.22.121.0/24","any","any","inside","10.46.194.0/24","any","ntp","application-default","Allow","strict","","any"
"4460","STD_POS_TO_MGMT_13585","Shared","standard","universal","pos","10.22.97.0/24","any","any","mgmt","10.136.103.0/24","any","kerberos","application-default","Allow","none","","any"
"4461","STD_POS_TO_VOIP_4657","Shared","standard","universal","pos","10.22.206.0/24","any","any","voip","10.155.226.0/24","any","sip","application-default","Allow","none","","any"
"4462","STD_VOIP_TO_POS_13103","Shared","app-team","universal","voip","10.155.4.0/24","any","any","pos","10.22.250.0/24","any","ntp","application-default","Allow","none","","any"
"4463","STD_POS_TO_IOT_9594","Shared","none","universal","pos","10.22.90.0/24","any","any","iot","10.127.94.0/24","any","ping","application-default","Allow","strict","","any"
"4464","STD_OUTSIDE_TO_VOIP_1981","Shared","standard","universal","outside","any","any","any","voip","10.155.17.0/24","any","snmp-base","application-default","Allow","none","","any"
"4465","STD_POS_TO_IOT_11289","Shared","standard","universal","pos","10.22.65.0/24","any","any","iot","10.127.217.0/24","any","ntp","application-default","Allow","none","","any"
"4466","ALLOW_OUTSIDE_TO_INSIDE_RISKY_22","Shared","remote-access","universal","outside","any","any","any","inside","10.46.16.0/24","any","logmein","application-default","Allow","none","","any"
"4467","INBOUND_OUTSIDE_TO_DMZ_31","Shared","partner-facing","universal","outside","any","any","any","dmz","156.201.207.114/32","any","mysql","application-default","Allow","none","","any"
"4468","STD_POS_TO_DMZ2_13634","Shared","none","universal","pos","10.22.201.0/24","any","any","dmz2","10.103.183.0/24","any","mqtt","application-default","Allow","none","","any"
"4469","STD_POS_TO_MGMT_3444","Shared","standard","universal","pos","10.22.101.0/24","any","any","mgmt","10.136.14.0/24","any","ping","application-default","Allow","strict","","any"
"4470","STD_VOIP_TO_INSIDE_15540","Shared","app-team","universal","voip","10.155.58.0/24","any","any","inside","10.46.18.0/24","any","dns","application-default","Allow","strict","","any"
"4471","STD_POS_TO_OUTSIDE_3823","Shared","standard","universal","pos","10.22.115.0/24","any","any","outside","203.186.231.183/32","any","ntp","application-default","Allow","strict","","any"
"4472","STD_OUTSIDE_TO_INSIDE_13232","Shared","none","universal","outside","any","any","any","inside","10.46.17.0/24","any","smtp","application-default","Allow","strict","","any"
"4473","STD_POS_TO_DMZ2_18161","Shared","none","universal","pos","10.22.91.0/24","any","any","dmz2","10.103.234.0/24","any","voip-generic","application-default","Allow","none","","any"
"4474","STD_VOIP_TO_INSIDE_9070","Shared","app-team","universal","voip","10.155.73.0/24","any","any","inside","10.46.15.0/24","any","ntp","application-default","Allow","strict","","any"
"4475","STD_POS_TO_INSIDE_11726","Shared","standard","universal","pos","10.22.22.0/24","any","any","inside","10.46.129.0/24","any","voip-generic","application-default","Allow","strict","","any"
"4476","STD_OUTSIDE_TO_MGMT_12779","Shared","none","universal","outside","any","any","any","mgmt","10.136.157.0/24","any","ping","application-default","Allow","strict","","any"
"4477","STD_MGMT_TO_DMZ2_1474","Shared","none","universal","mgmt","10.136.209.0/24","any","any","dmz2","10.103.97.0/24","any","ssl","application-default","Allow","strict","","any"
"4478","STD_INSIDE_TO_POS_7657","Shared","none","universal","inside","10.46.185.0/24","any","any","pos","10.22.149.0/24","any","smtp","application-default","Allow","none","","any"
"4479","STD_MGMT_TO_DMZ2_9027","Shared","standard","universal","mgmt","10.136.194.0/24","any","any","dmz2","10.103.33.0/24","any","ping","application-default","Allow","strict","","any"
"4480","LEGACY_PORT_RULE_39","Shared","legacy-port","universal","inside","any","any","any","pos","10.22.176.0/24","any","any","tcp-1433","Allow","none","","any"
"4481","STD_OUTSIDE_TO_VOIP_6471","Shared","app-team","universal","outside","any","any","any","voip","10.155.205.0/24","any","web-browsing","application-default","Allow","strict","","any"
"4482","STD_DMZ2_TO_VOIP_13065","Shared","standard","universal","dmz2","10.103.77.0/24","any","any","voip","10.155.173.0/24","any","voip-generic","application-default","Allow","strict","","any"
"4483","STD_POS_TO_MGMT_2549","Shared","app-team","universal","pos","10.22.63.0/24","any","any","mgmt","10.136.107.0/24","any","mqtt","application-default","Allow","strict","","any"
"4484","STD_OUTSIDE_TO_IOT_11108","Shared","app-team","universal","outside","any","any","any","iot","10.127.80.0/24","any","web-browsing","application-default","Allow","strict","","any"
"4485","STD_OUTSIDE_TO_MGMT_191","Shared","app-team","universal","outside","any","any","any","mgmt","10.136.175.0/24","any","sip","application-default","Allow","none","","any"
"4486","STD_OUTSIDE_TO_INSIDE_8078","Shared","standard","universal","outside","any","any","any","inside","10.46.61.0/24","any","ping","application-default","Allow","none","","any"
"4487","STD_POS_TO_OUTSIDE_4043","Shared","none","universal","pos","10.22.109.0/24","any","any","outside","88.70.225.207/32","any","ldap","application-default","Allow","strict","","any"
"4488","STD_POS_TO_DMZ2_8250","Shared","none","universal","pos","10.22.69.0/24","any","any","dmz2","10.103.20.0/24","any","dns","application-default","Allow","strict","","any"
"4489","STD_OUTSIDE_TO_POS_9162","Shared","standard","universal","outside","any","any","any","pos","10.22.217.0/24","any","snmp-base","application-default","Allow","none","","any"
"4490","STD_IOT_TO_POS_18187","Shared","app-team","universal","iot","10.127.68.0/24","any","any","pos","10.22.240.0/24","any","ldap","application-default","Allow","none","","any"
"4491","STD_INSIDE_TO_DMZ2_9341","Shared","standard","universal","inside","10.46.185.0/24","any","any","dmz2","10.103.159.0/24","any","ntp","application-default","Allow","strict","","any"
"4492","STD_DMZ2_TO_IOT_10348","Shared","standard","universal","dmz2","10.103.70.0/24","any","any","iot","10.127.4.0/24","any","sip","application-default","Allow","strict","","any"
"4493","POS_TO_INSIDE_19","Shared","pos-segment","universal","pos","10.22.16.0/24","any","any","inside","10.46.219.0/24","any","telnet","application-default","Allow","none","","any"
"4494","LEGACY_PORT_RULE_186","Shared","legacy-port","universal","inside","any","any","any","dmz","10.28.253.0/24","any","any","tcp-443","Allow","none","","any"
"4495","INTERNAL_BROAD_INSIDE_TO_VOIP_49","Shared","internal","universal","inside","any","any","any","voip","10.155.140.0/24","any","any","any","Allow","none","","any"
"4496","STD_MGMT_TO_VOIP_13711","Shared","app-team","universal","mgmt","10.136.148.0/24","any","any","voip","10.155.106.0/24","any","web-browsing","application-default","Allow","strict","","any"
"4497","STD_POS_TO_IOT_13622","Shared","app-team","universal","pos","10.22.15.0/24","any","any","iot","10.127.231.0/24","any","snmp-base","application-default","Allow","strict","","any"
"4498","STD_DMZ_TO_IOT_17111","Shared","app-team","universal","dmz","10.28.234.0/24","any","any","iot","10.127.111.0/24","any","mqtt","application-default","Allow","none","","any"
"4499","STD_DMZ2_TO_DMZ_11454","Shared","standard","universal","dmz2","10.103.153.0/24","any","any","dmz","10.28.66.0/24","any","sip","application-default","Allow","strict","","any"
"4500","STD_INSIDE_TO_MGMT_13738","Shared","standard","universal","inside","10.46.91.0/24","any","any","mgmt","10.136.74.0/24","any","mqtt","application-default","Allow","strict","","any"
"4501","STD_POS_TO_OUTSIDE_9175","Shared","app-team","universal","pos","10.22.83.0/24","any","any","outside","60.172.148.72/32","any","ntp","application-default","Allow","strict","","any"
"4502","STD_DMZ_TO_MGMT_17692","Shared","none","universal","dmz","10.28.148.0/24","any","any","mgmt","10.136.33.0/24","any","web-browsing","application-default","Allow","strict","","any"
"4503","STD_POS_TO_DMZ_5336","Shared","standard","universal","pos","10.22.236.0/24","any","any","dmz","10.28.145.0/24","any","kerberos","application-default","Allow","strict","","any"
"4504","STD_INSIDE_TO_VOIP_12986","Shared","app-team","universal","inside","10.46.132.0/24","any","any","voip","10.155.30.0/24","any","ldap","application-default","Allow","strict","","any"
"4505","STD_POS_TO_IOT_11331","Shared","app-team","universal","pos","10.22.83.0/24","any","any","iot","10.127.151.0/24","any","sip","application-default","Allow","strict","","any"
"4506","STD_OUTSIDE_TO_VOIP_2893","Shared","app-team","universal","outside","any","any","any","voip","10.155.157.0/24","any","ssl","application-default","Allow","strict","","any"
"4507","STD_MGMT_TO_IOT_6766","Shared","none","universal","mgmt","10.136.82.0/24","any","any","iot","10.127.184.0/24","any","web-browsing","application-default","Allow","none","","any"
"4508","NEGATED_RFC1918_32","Shared","none","universal","dmz","[Negate]  10.0.0.0-10.255.255.255;[Negate]  172.16.0.0-172.31.255.255;[Negate]  192.168.0.0-192.168.255.255","any","any","outside","any","any","web-browsing","application-default","Allow","strict","","any"
"4509","STD_IOT_TO_DMZ2_4321","Shared","none","universal","iot","10.127.70.0/24","any","any","dmz2","10.103.161.0/24","any","ldap","application-default","Allow","strict","","any"
"4510","STD_DMZ2_TO_OUTSIDE_11390","Shared","standard","universal","dmz2","10.103.226.0/24","any","any","outside","88.98.12.36/32","any","kerberos","application-default","Allow","strict","","any"
"4511","STD_MGMT_TO_DMZ_18503","Shared","app-team","universal","mgmt","10.136.144.0/24","any","any","dmz","10.28.41.0/24","any","ssl","application-default","Allow","none","","any"
"4512","STD_MGMT_TO_DMZ_16248","Shared","app-team","universal","mgmt","10.136.201.0/24","any","any","dmz","10.28.119.0/24","any","ssl","application-default","Allow","strict","","any"
"4513","STD_POS_TO_MGMT_187","Shared","none","universal","pos","10.22.61.0/24","any","any","mgmt","10.136.236.0/24","any","ping","application-default","Allow","none","","any"
"4514","STD_DMZ_TO_IOT_4858","Shared","none","universal","dmz","10.28.167.0/24","any","any","iot","10.127.255.0/24","any","dns","application-default","Allow","none","","any"
"4515","STD_IOT_TO_DMZ2_14958","Shared","none","universal","iot","10.127.23.0/24","any","any","dmz2","10.103.116.0/24","any","voip-generic","application-default","Allow","strict","","any"
"4516","STD_DMZ2_TO_DMZ_9602","Shared","standard","universal","dmz2","10.103.53.0/24","any","any","dmz","10.28.165.0/24","any","web-browsing","application-default","Allow","strict","","any"
"4517","STD_OUTSIDE_TO_DMZ2_3041","Shared","standard","universal","outside","any","any","any","dmz2","10.103.246.0/24","any","ntp","application-default","Allow","none","","any"
"4518","STD_DMZ_TO_INSIDE_9648","Shared","app-team","universal","dmz","10.28.238.0/24","any","any","inside","10.46.220.0/24","any","web-browsing","application-default","Allow","none","","any"
"4519","STD_IOT_TO_VOIP_9531","Shared","none","universal","iot","10.127.206.0/24","any","any","voip","10.155.21.0/24","any","mqtt","application-default","Allow","strict","","any"
"4520","ALLOW_OUTSIDE_TO_DMZ2_RISKY_114","Shared","remote-access","universal","outside","any","any","any","dmz2","10.103.254.0/24","any","splashtop","application-default","Allow","none","","any"
"4521","STD_INSIDE_TO_DMZ2_2081","Shared","none","universal","inside","10.46.49.0/24","any","any","dmz2","10.103.164.0/24","any","ldap","application-default","Allow","none","","any"
"4522","STD_POS_TO_VOIP_14247","Shared","none","universal","pos","10.22.7.0/24","any","any","voip","10.155.17.0/24","any","ssl","application-default","Allow","strict","","any"
"4523","STD_VOIP_TO_MGMT_9728","Shared","none","universal","voip","10.155.89.0/24","any","any","mgmt","10.136.1.0/24","any","web-browsing","application-default","Allow","none","","any"
"4524","STD_MGMT_TO_VOIP_1023","Shared","standard","universal","mgmt","10.136.4.0/24","any","any","voip","10.155.212.0/24","any","sip","application-default","Allow","strict","","any"
"4525","STD_DMZ2_TO_IOT_12688","Shared","app-team","universal","dmz2","10.103.97.0/24","any","any","iot","10.127.72.0/24","any","ping","application-default","Allow","none","","any"
"4526","STD_DMZ_TO_VOIP_10897","Shared","none","universal","dmz","10.28.105.0/24","any","any","voip","10.155.76.0/24","any","voip-generic","application-default","Allow","strict","","any"
"4527","STD_DMZ_TO_INSIDE_10797","Shared","app-team","universal","dmz","10.28.14.0/24","any","any","inside","10.46.161.0/24","any","ntp","application-default","Allow","strict","","any"
"4528","STD_INSIDE_TO_POS_16644","Shared","app-team","universal","inside","10.46.146.0/24","any","any","pos","10.22.94.0/24","any","ssl","application-default","Allow","strict","","any"
"4529","STD_INSIDE_TO_IOT_2314","Shared","app-team","universal","inside","10.46.35.0/24","any","any","iot","10.127.107.0/24","any","kerberos","application-default","Allow","strict","","any"
"4530","STD_IOT_TO_DMZ2_508","Shared","app-team","universal","iot","10.127.145.0/24","any","any","dmz2","10.103.254.0/24","any","kerberos","application-default","Allow","strict","","any"
"4531","STD_OUTSIDE_TO_POS_10473","Shared","standard","universal","outside","any","any","any","pos","10.22.58.0/24","any","mqtt","application-default","Allow","strict","","any"
"4532","STD_VOIP_TO_MGMT_667","Shared","standard","universal","voip","10.155.148.0/24","any","any","mgmt","10.136.105.0/24","any","ssl","application-default","Allow","none","","any"
"4533","STD_OUTSIDE_TO_POS_4675","Shared","standard","universal","outside","any","any","any","pos","10.22.255.0/24","any","mqtt","application-default","Allow","none","","any"
"4534","STD_INSIDE_TO_POS_5016","Shared","app-team","universal","inside","10.46.8.0/24","any","any","pos","10.22.195.0/24","any","sip","application-default","Allow","strict","","any"
"4535","STD_DMZ_TO_VOIP_2223","Shared","app-team","universal","dmz","10.28.131.0/24","any","any","voip","10.155.85.0/24","any","mqtt","application-default","Allow","strict","","any"
"4536","STD_DMZ2_TO_MGMT_1171","Shared","none","universal","dmz2","10.103.61.0/24","any","any","mgmt","10.136.135.0/24","any","voip-generic","application-default","Allow","strict","","any"
"4537","STD_DMZ_TO_OUTSIDE_10106","Shared","standard","universal","dmz","10.28.204.0/24","any","any","outside","88.47.158.83/32","any","ssl","application-default","Allow","strict","","any"
"4538","STD_INSIDE_TO_VOIP_386","Shared","standard","universal","inside","10.46.154.0/24","any","any","voip","10.155.86.0/24","any","kerberos","application-default","Allow","none","","any"
"4539","STD_IOT_TO_INSIDE_12609","Shared","none","universal","iot","10.127.58.0/24","any","any","inside","10.46.237.0/24","any","ntp","application-default","Allow","strict","","any"
"4540","STD_IOT_TO_DMZ_12814","Shared","standard","universal","iot","10.127.52.0/24","any","any","dmz","10.28.120.0/24","any","snmp-base","application-default","Allow","strict","","any"
"4541","STD_POS_TO_DMZ2_16931","Shared","app-team","universal","pos","10.22.208.0/24","any","any","dmz2","10.103.34.0/24","any","ldap","application-default","Allow","strict","","any"
"4542","STD_MGMT_TO_IOT_13397","Shared","standard","universal","mgmt","10.136.25.0/24","any","any","iot","10.127.155.0/24","any","ntp","application-default","Allow","none","","any"
"4543","STD_DMZ_TO_INSIDE_7038","Shared","standard","universal","dmz","10.28.160.0/24","any","any","inside","10.46.149.0/24","any","ping","application-default","Allow","strict","","any"
"4544","STD_IOT_TO_DMZ_18571","Shared","standard","universal","iot","10.127.181.0/24","any","any","dmz","10.28.222.0/24","any","smtp","application-default","Allow","strict","","any"
"4545","STD_VOIP_TO_OUTSIDE_10908","Shared","standard","universal","voip","10.155.55.0/24","any","any","outside","118.155.245.234/32","any","ntp","application-default","Allow","none","","any"
"4546","STD_MGMT_TO_IOT_3461","Shared","none","universal","mgmt","10.136.252.0/24","any","any","iot","10.127.246.0/24","any","sip","application-default","Allow","none","","any"
"4547","STD_VOIP_TO_MGMT_15923","Shared","standard","universal","voip","10.155.37.0/24","any","any","mgmt","10.136.181.0/24","any","dns","application-default","Allow","none","","any"
"4548","STD_IOT_TO_POS_5951","Shared","app-team","universal","iot","10.127.27.0/24","any","any","pos","10.22.91.0/24","any","sip","application-default","Allow","strict","","any"
"4549","STD_DMZ2_TO_VOIP_9455","Shared","none","universal","dmz2","10.103.172.0/24","any","any","voip","10.155.52.0/24","any","sip","application-default","Allow","strict","","any"
"4550","STD_DMZ_TO_MGMT_17413","Shared","none","universal","dmz","10.28.172.0/24","any","any","mgmt","10.136.17.0/24","any","kerberos","application-default","Allow","strict","","any"
"4551","STD_IOT_TO_INSIDE_11899","Shared","standard","universal","iot","10.127.142.0/24","any","any","inside","10.46.15.0/24","any","ping","application-default","Allow","strict","","any"
"4552","STD_POS_TO_VOIP_16474","Shared","app-team","universal","pos","10.22.99.0/24","any","any","voip","10.155.121.0/24","any","ssl","application-default","Allow","strict","","any"
"4553","STD_DMZ2_TO_OUTSIDE_10515","Shared","standard","universal","dmz2","10.103.116.0/24","any","any","outside","185.91.137.119/32","any","ldap","application-default","Allow","none","","any"
"4554","STD_DMZ_TO_OUTSIDE_13871","Shared","none","universal","dmz","10.28.241.0/24","any","any","outside","77.252.133.58/32","any","ssl","application-default","Allow","strict","","any"
"4555","STD_INSIDE_TO_POS_10168","Shared","app-team","universal","inside","10.46.202.0/24","any","any","pos","10.22.6.0/24","any","mqtt","application-default","Allow","none","","any"
"4556","STD_POS_TO_OUTSIDE_16852","Shared","app-team","universal","pos","10.22.120.0/24","any","any","outside","185.143.182.217/32","any","dns","application-default","Allow","strict","","any"
"4557","STD_OUTSIDE_TO_INSIDE_18277","Shared","app-team","universal","outside","any","any","any","inside","10.46.238.0/24","any","ldap","application-default","Allow","none","","any"
"4558","STD_MGMT_TO_DMZ2_12316","Shared","app-team","universal","mgmt","10.136.130.0/24","any","any","dmz2","10.103.141.0/24","any","dns","application-default","Allow","strict","","any"
"4559","STD_POS_TO_IOT_72","Shared","none","universal","pos","10.22.43.0/24","any","any","iot","10.127.81.0/24","any","ldap","application-default","Allow","strict","","any"
"4560","STD_POS_TO_OUTSIDE_966","Shared","none","universal","pos","10.22.147.0/24","any","any","outside","88.72.242.63/32","any","ldap","application-default","Allow","none","","any"
"4561","STD_DMZ_TO_DMZ2_1382","Shared","app-team","universal","dmz","10.28.245.0/24","any","any","dmz2","10.103.35.0/24","any","dns","application-default","Allow","strict","","any"
"4562","STD_POS_TO_DMZ_3037","Shared","standard","universal","pos","10.22.206.0/24","any","any","dmz","10.28.83.0/24","any","ntp","application-default","Allow","strict","","any"
"4563","STD_VOIP_TO_IOT_9644","Shared","app-team","universal","voip","10.155.236.0/24","any","any","iot","10.127.58.0/24","any","dns","application-default","Allow","none","","any"
"4564","STD_DMZ_TO_DMZ2_12091","Shared","app-team","universal","dmz","10.28.142.0/24","any","any","dmz2","10.103.40.0/24","any","ssl","application-default","Allow","strict","","any"
"4565","STD_IOT_TO_MGMT_3479","Shared","app-team","universal","iot","10.127.115.0/24","any","any","mgmt","10.136.30.0/24","any","sip","application-default","Allow","none","","any"
"4566","STD_DMZ_TO_INSIDE_6007","Shared","none","universal","dmz","10.28.38.0/24","any","any","inside","10.46.86.0/24","any","ldap","application-default","Allow","none","","any"
"4567","STD_MGMT_TO_IOT_5190","Shared","none","universal","mgmt","10.136.109.0/24","any","any","iot","10.127.118.0/24","any","snmp-base","application-default","Allow","none","","any"
"4568","POS_TO_INSIDE_78","Shared","pos-segment","universal","pos","10.22.8.0/24","any","any","inside","10.46.144.0/24","any","ms-ds-smb","application-default","Allow","none","","any"
"4569","STD_OUTSIDE_TO_INSIDE_13973","Shared","none","universal","outside","any","any","any","inside","10.46.156.0/24","any","kerberos","application-default","Allow","strict","","any"
